,Name,Location,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,age,CNG,Diesel,Electric,LPG,Petrol,Automatic,Manual
5183,Honda City i-VTEC VX,Coimbatore,38622,17.4,1497.0,117.3,5.0,12.68 Lakh,6.26,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5184,Nissan Sunny 2011-2014 XV,Chennai,18000,16.95,1498.0,97.7,5.0,,7.5,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5185,Maruti Swift 1.3 LXI,Delhi,52000,16.1,,,,,3.65,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5186,Volkswagen Vento Petrol Highline AT,Mumbai,45000,14.4,1598.0,103.6,5.0,,3.35,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5187,Hyundai Verna 1.6 SX VTVT AT,Mumbai,48656,15.74,1591.0,121.3,5.0,,5.5,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5188,Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,79000,22.0,1582.0,126.2,5.0,16.6 Lakh,5.25,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5189,Audi A4 2.0 TDI Multitronic,Bangalore,88000,16.55,1968.0,140.0,5.0,,16.25,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5190,Maruti SX4 Vxi BSIV,Delhi,92000,15.5,1586.0,103.3,5.0,,2.7,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5191,Ford Endeavour 2.2 Titanium AT 4X2,Chennai,9000,12.62,2198.0,158.0,7.0,,32.9,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5192,Maruti Swift LXI BSIV,Coimbatore,50121,20.4,1197.0,83.11,5.0,,3.41,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5193,Hyundai Grand i10 CRDi Magna,Hyderabad,79000,24.0,1120.0,70.0,5.0,,4.15,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5194,Volkswagen Polo 1.5 TDI Highline,Hyderabad,46000,20.14,1498.0,88.8,5.0,,5.9,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5195,Mercedes-Benz E-Class 230,Pune,100000,10.0,2496.0,157.7,5.0,,11.5,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5196,Hyundai i20 Asta 1.2,Kolkata,41000,18.6,1197.0,81.83,5.0,,4.75,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5197,Maruti Alto K10 VXI AGS,Chennai,25000,24.07,998.0,67.1,5.0,,3.5,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5198,Maruti Ertiga VDI,Pune,71899,20.77,1248.0,88.76,7.0,,7.25,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5199,Maruti Celerio VXI AT,Mumbai,7100,23.1,998.0,67.04,5.0,,4.35,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5200,Renault KWID Climber 1.0 AMT,Coimbatore,38171,22.5,999.0,67.0,5.0,5.72 Lakh,4.99,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5201,Mahindra Scorpio SLE BSIV,Bangalore,70359,12.05,2179.0,120.0,8.0,,7.65,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5202,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,Chennai,200000,12.8,2494.0,102.0,7.0,,9.0,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5203,Volkswagen Polo Diesel Highline 1.2L,Chennai,26969,22.07,1199.0,73.9,5.0,,6.9,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5204,Ford Figo Diesel ZXI,Chennai,56500,20.0,1399.0,68.0,5.0,,2.9,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5205,Nissan Terrano XL Plus 85 PS,Kolkata,40000,20.45,1461.0,83.8,5.0,,5.75,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5206,Force One LX 4x4,Kolkata,41000,17.0,2200.0,139.01,7.0,,8.0,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5207,Renault KWID 1.0 RXT Optional AMT,Kochi,53105,22.5,999.0,67.0,5.0,4.93 Lakh,4.41,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5208,Skoda Rapid 1.5 TDI Elegance,Mumbai,23000,21.14,1498.0,103.52,5.0,,4.95,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5209,Mahindra XUV500 AT W10 FWD,Hyderabad,80999,16.0,2179.0,140.0,7.0,,14.4,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5210,Ford Figo Diesel Titanium,Chennai,82000,20.0,1399.0,68.05,5.0,,2.95,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5211,Mahindra Bolero ZLX,Coimbatore,68557,15.96,2523.0,62.1,7.0,11.28 Lakh,8.14,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5212,Volkswagen Vento 1.5 TDI Highline,Hyderabad,34000,20.64,1498.0,108.5,5.0,14.2 Lakh,8.45,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5213,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Pune,77000,12.99,2494.0,100.0,8.0,,12.5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5214,Mahindra XUV500 W8 2WD,Mumbai,48000,15.1,2179.0,140.0,7.0,,6.5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5215,Ford Ecosport 1.5 Ti VCT MT Titanium,Coimbatore,28232,15.8,1499.0,110.0,5.0,,7.72,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5216,Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Chennai,110000,16.96,1968.0,138.1,5.0,,8.0,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5217,Tata New Safari DICOR 2.2 VX 4x4,Chennai,120000,13.93,2179.0,138.0,7.0,,3.0,15,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5218,BMW 3 Series 330d Convertible,Mumbai,49000,8.2,2993.0,245.0,4.0,,29.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5219,Volkswagen Polo 1.2 MPI Highline,Kolkata,22000,16.47,1198.0,74.0,5.0,,4.11,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5220,Hyundai i20 Magna Optional 1.2,Coimbatore,14925,18.5,1197.0,82.9,5.0,,5.37,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5221,Maruti Ertiga ZDI,Mumbai,75000,20.77,1248.0,88.8,7.0,,6.55,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5222,Honda City i VTEC V,Chennai,23000,17.4,1497.0,117.3,5.0,,7.0,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5223,Honda City 1.5 S MT,Mumbai,57000,17.0,1497.0,118.0,5.0,,5.48,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5224,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Kochi,76718,16.96,1968.0,138.03,5.0,,6.51,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5225,Honda Amaze VX i-DTEC,Pune,138000,25.8,1498.0,98.6,5.0,,5.15,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5226,Mahindra XUV500 W8 2WD,Hyderabad,140000,15.1,2179.0,140.0,7.0,,9.0,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5227,Toyota Corolla Altis VL,Mumbai,110000,14.53,1798.0,138.1,5.0,,2.75,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5228,Hyundai Santro Xing XL eRLX Euro III,Pune,126000,17.0,1086.0,,5.0,,1.2,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5229,BMW 3 Series 320d,Bangalore,73000,22.69,1995.0,190.0,5.0,48.79 Lakh,12.5,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5230,Ford EcoSport 1.5 Diesel Trend,Kochi,63423,23.0,1498.0,98.96,5.0,10.42 Lakh,7.69,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5231,Hyundai i20 Asta Optional with Sunroof 1.2,Kochi,62132,18.5,1197.0,82.85,5.0,,4.57,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5232,Honda City 1.5 S AT,Mumbai,51000,16.8,1497.0,118.0,5.0,,4.5,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5233,Maruti Ritz VDI (ABS) BS IV,Hyderabad,75000,23.2,1248.0,73.94,5.0,,4.9,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5234,Hyundai i10 Era 1.1,Kolkata,55410,19.81,1086.0,68.05,5.0,,1.65,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5235,Chevrolet Sail 1.2 LS,Mumbai,41000,18.2,1199.0,82.4,5.0,,3.25,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5236,Hyundai Verna 1.6 SX CRDi (O),Chennai,45000,22.32,1582.0,126.32,5.0,,6.25,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5237,Hyundai Creta 1.6 SX Option,Kochi,53322,15.8,1591.0,121.3,5.0,16.06 Lakh,12.13,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5238,Chevrolet Sail 1.2 LS,Jaipur,48000,18.2,1199.0,82.4,5.0,,3.25,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5239,Audi Q5 2.0 TDI,Hyderabad,72000,14.16,1968.0,174.3,5.0,,29.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5240,Honda City 1.5 V MT Exclusive,Kochi,50266,17.0,1497.0,118.0,5.0,,5.53,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5241,Ford EcoSport 1.5 Petrol Titanium,Hyderabad,21800,17.0,1497.0,121.36,5.0,11.27 Lakh,8.75,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5242,Audi Q7 3.0 TDI Quattro Premium Plus,Bangalore,45000,12.07,2967.0,241.4,7.0,,37.9,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5243,Hyundai i10 Magna 1.2,Delhi,62000,20.36,1197.0,78.9,5.0,,2.4,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5244,Hyundai i20 1.2 Asta,Chennai,41681,17.0,1197.0,80.0,5.0,,4.55,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5245,Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,69313,17.5,1197.0,85.8,5.0,,2.65,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5246,Tata Indica V2 eLX,Pune,49000,25.0,1396.0,69.0,5.0,,1.6,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5247,BMW 5 Series 2010-2013 530d,Coimbatore,40471,16.2,2993.0,235.0,5.0,,25.72,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5248,Maruti Swift VDI,Ahmedabad,60000,22.9,1248.0,74.0,5.0,,4.15,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5249,Ford Freestyle Titanium Plus Petrol,Jaipur,1001,19.0,1194.0,94.68,5.0,8.44 Lakh,7.23,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5250,Hyundai Verna XXi ABS (Petrol),Bangalore,38000,13.9,1599.0,103.2,5.0,,2.6,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5251,BMW 3 Series 320d Highline,Mumbai,66000,16.07,1995.0,181.0,5.0,,7.25,16,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5252,Toyota Innova 2.5 G4 Diesel 8-seater,Kochi,33901,12.8,2494.0,102.0,8.0,,14.29,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5253,Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,57000,14.94,2143.0,204.0,5.0,,17.25,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5254,Hyundai Elantra 1.6 SX,Pune,170000,22.54,1582.0,126.2,5.0,20.87 Lakh,7.5,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5255,Maruti Ritz ZDi,Hyderabad,60000,23.2,1248.0,73.94,5.0,,4.35,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,85000,24.3,1248.0,88.5,5.0,11.96 Lakh,8.9,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5257,Hyundai Xcent 1.2 Kappa S,Kolkata,146000,19.1,1197.0,82.0,5.0,,3.5,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5258,Honda City i DTEC V,Kolkata,56002,26.0,1498.0,98.6,5.0,,6.1,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5259,Renault KWID RXT,Mumbai,8554,25.17,799.0,53.3,5.0,,3.2,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5260,Toyota Etios Cross 1.4L VD,Jaipur,62322,23.59,1364.0,67.06,5.0,9.55 Lakh,4.9,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5261,Maruti Alto K10 VXI,Kochi,37929,24.07,998.0,67.1,5.0,4.09 Lakh,3.69,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,5400,23.84,1199.0,84.0,5.0,5.45 Lakh,3.98,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5263,Hyundai i20 1.4 CRDi Magna,Kolkata,60000,21.9,1396.0,90.0,5.0,,2.95,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5264,Audi A4 2.0 TDI,Kochi,55730,16.55,1968.0,147.51,5.0,,15.21,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5265,Maruti Swift VDI,Hyderabad,62000,28.4,1248.0,74.0,5.0,,6.3,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5266,Volkswagen Ameo 1.2 MPI Highline,Kochi,14576,17.0,1198.0,73.75,5.0,8.38 Lakh,6.69,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5267,Honda BRV i-VTEC V CVT,Mumbai,17000,16.0,1497.0,117.3,7.0,15.02 Lakh,9.5,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5268,Hyundai i20 Asta,Mumbai,28000,17.0,1197.0,80.0,5.0,,2.65,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5269,Hyundai Santa Fe 4X4,Ahmedabad,58200,14.66,2199.0,194.3,7.0,,7.5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5270,Honda City 1.5 GXI,Bangalore,53000,0.0,,,,,1.85,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5271,Maruti Celerio ZXI Optional AMT,Kochi,12278,23.1,998.0,67.04,5.0,5.95 Lakh,5.63,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5272,Hyundai Creta 1.6 SX,Coimbatore,17665,15.8,1591.0,121.3,5.0,15.36 Lakh,11.78,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5273,Tata Indica V2 DL BSIII,Hyderabad,200000,17.88,1396.0,52.8,5.0,,0.85,20,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5274,Volkswagen Vento Petrol Highline,Mumbai,55893,15.04,1598.0,103.6,5.0,,3.35,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5275,Maruti Celerio VXI,Kochi,60586,23.1,998.0,67.04,5.0,,4.11,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5276,Mercedes-Benz CLA 200 D Sport Edition,Ahmedabad,13500,17.9,2143.0,136.0,5.0,,25.51,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5277,Maruti Alto 800 LXI,Jaipur,30000,22.74,796.0,47.3,5.0,,3.1,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5278,Ford Endeavour 3.2 Titanium AT 4X4,Delhi,12000,10.91,3198.0,197.0,7.0,,33.5,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5279,Tata Zest Revotron 1.2T XE,Kolkata,65000,17.57,1193.0,88.7,5.0,6.59 Lakh,4.8,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5280,Volkswagen Vento 1.6 Comfortline,Kolkata,38000,16.09,1598.0,103.5,5.0,10.94 Lakh,3.49,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5281,Maruti Ertiga ZXI,Mumbai,25000,17.5,1373.0,91.1,7.0,,5.15,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5282,Mercedes-Benz M-Class ML 350 CDI Corporate,Mumbai,100000,14.0,2987.0,224.0,5.0,,14.41,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5283,Volkswagen Polo 1.2 MPI Highline,Mumbai,13710,16.2,1199.0,74.0,5.0,,4.75,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5284,Toyota Fortuner 4x2 AT,Jaipur,100000,12.55,2982.0,168.5,7.0,,19.0,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5285,Maruti Celerio VXI,Hyderabad,17000,23.1,998.0,67.04,5.0,,4.9,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5286,BMW 3 Series 320d Corporate Edition,Chennai,89000,16.07,1995.0,181.0,4.0,,6.3,16,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5287,Honda City ZX VTEC,Jaipur,100173,16.9,1497.0,100.0,5.0,,2.4,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5288,Mitsubishi Cedia Sports,Pune,97000,13.17,1999.0,114.0,5.0,,3.0,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5289,Renault Pulse Petrol RxL,Delhi,40190,18.06,1198.0,74.93,5.0,,4.25,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,29647,20.14,1498.0,88.0,5.0,10.15 Lakh,6.3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5291,Maruti Baleno RS Petrol,Kochi,43639,21.1,998.0,100.0,5.0,9.83 Lakh,8.15,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5292,Hyundai i10 Magna,Kochi,37333,20.36,1197.0,78.9,5.0,,3.22,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5293,Hyundai i20 1.2 Spotz,Kochi,48407,18.6,1197.0,81.83,5.0,,7.65,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5294,BMW Z4 2009-2013 35i,Delhi,25000,10.37,2979.0,306.0,2.0,,30.0,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5295,Hyundai i10 Sportz 1.2,Pune,72400,20.36,1197.0,78.9,5.0,,2.3,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5296,Mini Cooper S Carbon Edition,Delhi,18000,13.6,1598.0,181.0,4.0,,22.0,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5297,Honda Brio V MT,Pune,65167,19.4,1198.0,86.8,5.0,,3.28,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5298,Maruti Ciaz ZXi Option,Kochi,25418,20.73,1373.0,91.2,5.0,,7.09,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5299,Maruti Swift Dzire ZDi,Coimbatore,38995,19.3,1248.0,73.9,5.0,,6.46,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5300,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,60000,22.07,1199.0,73.9,5.0,,4.0,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5301,BMW X1 sDrive20d,Delhi,72000,17.05,1995.0,184.0,5.0,,11.0,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5302,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,31075,12.07,2967.0,241.4,7.0,,49.79,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5303,Ford Figo 1.5D Trend MT,Kolkata,4311,25.83,1498.0,99.0,5.0,,4.8,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5304,BMW 3 Series Luxury Line,Bangalore,21000,21.76,1995.0,190.0,5.0,62.07 Lakh,35.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5305,Mercedes-Benz M-Class ML 350 CDI Corporate,Bangalore,54000,14.0,2987.0,224.0,5.0,,21.99,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5306,Maruti Wagon R LX BSIII,Mumbai,50000,17.3,1061.0,64.0,5.0,,1.1,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5307,Maruti Baleno Zeta 1.2,Delhi,13000,21.4,1197.0,83.1,5.0,,6.6,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5308,Maruti Dzire VXI,Pune,74000,22.0,1197.0,81.8,5.0,7.67 Lakh,4.5,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5309,Chevrolet Aveo U-VA 1.2 LT,Pune,75000,14.7,1150.0,76.0,5.0,,1.0,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5310,Volkswagen Polo 1.5 TDI Highline,Chennai,25000,20.14,1498.0,88.0,5.0,9.97 Lakh,6.9,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5311,Land Rover Freelander 2 TD4 SE,Hyderabad,139000,0.0,2179.0,115.0,5.0,,16.75,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5312,Audi Q5 30 TDI quattro Premium,Mumbai,52000,14.16,1968.0,174.3,5.0,,25.49,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5313,Audi A6 35 TDI Matrix,Chennai,20000,18.53,1968.0,187.74,5.0,67.67 Lakh,35.5,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,32663,24.0,1186.0,73.97,5.0,8.18 Lakh,6.28,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5315,Mahindra Scorpio SLE BSIV,Delhi,76777,12.05,2179.0,120.0,8.0,,4.88,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5316,Tata Bolt Quadrajet XE,Hyderabad,100303,22.95,1248.0,74.0,5.0,7.43 Lakh,3.7,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5317,Hyundai EON Era Plus,Kochi,43993,21.1,814.0,55.2,5.0,,3.45,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5318,Mahindra Scorpio S8 8 Seater,Kochi,72118,15.4,2179.0,120.0,8.0,,10.23,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5319,Honda Accord 2001-2003 2.0 AT,Bangalore,83000,11.1,2354.0,142.0,5.0,,6.5,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5320,Volkswagen Polo 1.2 MPI Highline,Mumbai,7523,16.2,1199.0,74.0,5.0,,6.15,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5321,Maruti Eeco 7 Seater Standard,Mumbai,34670,15.1,1196.0,73.0,7.0,4.71 Lakh,2.9,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5322,Hyundai Grand i10 CRDi Sportz,Ahmedabad,30000,24.0,1120.0,70.0,5.0,,5.5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5323,Ford Endeavour 3.2 Titanium AT 4X4,Chennai,17000,10.91,3198.0,197.0,7.0,,31.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,59261,24.0,1186.0,73.97,5.0,8.18 Lakh,4.25,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5325,Maruti Swift VDI,Kochi,65210,22.9,1248.0,74.0,5.0,,5.48,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5326,Hyundai i20 1.2 Asta Option,Bangalore,19000,18.6,1197.0,81.83,5.0,,7.25,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5327,Maruti Swift Dzire VXi,Hyderabad,50000,17.5,1298.0,85.8,5.0,,3.0,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5328,BMW 3 Series 320d Luxury Line,Hyderabad,47000,22.69,1995.0,190.0,5.0,53.68 Lakh,29.5,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5329,Honda City ZX GXi,Mumbai,75000,17.7,1497.0,78.0,5.0,,1.49,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5330,Hyundai i10 Sportz 1.2 AT,Pune,54534,16.95,1197.0,78.9,5.0,,3.65,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,13000,23.0,1498.0,98.96,5.0,12.12 Lakh,10.9,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5332,Maruti Celerio ZXI MT,Bangalore,48808,23.1,998.0,67.04,5.0,6.05 Lakh,4.3,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5333,Maruti Ertiga VDI,Pune,63001,20.77,1248.0,88.76,7.0,,6.11,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5334,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,64771,12.8,2494.0,102.0,8.0,,15.5,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5335,Honda City i VTEC SV,Mumbai,34634,17.8,1497.0,117.3,5.0,,6.9,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5336,Maruti Swift Dzire VXI,Bangalore,69242,19.1,1197.0,85.8,5.0,,4.69,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5337,Maruti Ritz LXi,Kochi,33292,18.5,1197.0,85.8,5.0,,3.19,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5338,Hyundai i20 Sportz AT 1.4,Pune,55000,15.0,1396.0,98.6,5.0,,3.75,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5339,Hyundai i20 Active SX Dual Tone Petrol,Pune,1000,17.19,1197.0,81.86,5.0,10.25 Lakh,8.6,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5340,Honda City 1.5 E MT,Chennai,80000,17.0,1497.0,118.0,5.0,,3.85,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5341,Porsche Cayenne S Diesel,Coimbatore,65003,13.6,4134.0,382.0,5.0,,67.83,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5342,Honda Amaze VX i-VTEC,Coimbatore,16573,17.8,1198.0,86.7,5.0,,9.31,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5343,Honda Civic 2006-2010 1.8 S AT,Pune,152633,12.9,1799.0,130.0,5.0,,3.0,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5344,Hyundai i20 Magna 1.2,Bangalore,53000,18.6,1197.0,81.83,5.0,,5.5,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5345,Hyundai Creta 1.6 CRDi SX,Hyderabad,50129,19.67,1582.0,126.2,5.0,,13.3,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5346,Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,63716,15.73,1968.0,174.33,5.0,,23.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5347,Maruti Alto 800 2016-2019 LXI,Mumbai,11000,24.7,796.0,47.3,5.0,,3.35,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5348,BMW X1 sDrive 20d Exclusive,Chennai,115000,15.06,1995.0,177.0,5.0,,10.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5349,Hyundai i10 Magna,Delhi,63265,20.36,1197.0,78.9,5.0,,2.95,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
